File Name,Average Precision,Average Sequence Matcher Similarity Precision,Average Cosine Similarity Precision
verify_expression_result,15.18666130399756,16.17330566102605,4.166666666666666
getfloat_result,11.419966993227206,13.302557324950973,7.855663537934249
getint_result,11.785074107446041,13.066793758830212,8.402541618312958
histogram_result,17.58283639228022,17.133003990126195,15.124487841449143
binsearch_result,24.99604455073886,27.77567209755956,21.719401494375738
hello_world_result,29.86070141644145,37.34328617898519,11.011727652502469
copy_io_esc_replace_result,19.230196110225883,17.97538974659177,15.209281580658418
strcat_result,16.274589520197917,16.970769578752694,14.870311559020058
frequency_histogram_result,17.783416732376647,16.92313825081404,11.620924634019921
rightrot_result,14.981840176940043,18.513422383605995,9.213714232469961
print_eof_result,24.909197012138186,28.315120880950833,5.0
escape_result,15.126687931916779,14.223560874477576,15.892912928606219
longest_line_result,13.98363102004343,15.97735785274221,14.426348220983956
fold_line_result,12.248304746200446,11.525666281047917,11.407818605089954
printf_argument_result,38.87272101823185,47.63471516005436,14.824045318333196
setbits_result,15.365222738484897,17.768053441689275,10.361895334659502
htoi_result,12.34068803693267,14.08355693692859,12.467056285738135
invert_result,14.768910437859073,18.460007818226845,10.068195027847946
fahrenheit_celsius_result,21.455377690040137,26.386129670277867,23.834422804893933
types_ranges_result,6.030447044469855,9.215445522113836,6.535245419715466
count_b_t_n_result,24.56274761179539,21.55419945578182,11.805761471390888
temperature_conversion_result,20.95089425679566,25.859276578166206,19.054279575914432
copy_io_result,17.990951928139044,18.804755331351018,12.5753431878383
check_syntax_result,16.545891874552122,15.646791233712905,13.721305023304023
any_result,16.49224878514509,18.61543850047602,16.562596402833385
line_80_result,13.868840944590751,15.621798506186465,14.903158257576738
trailing_blanks_result,11.173939029376228,12.74504878374115,13.250099921083589
bitcount_result,15.383324606134535,19.438623305239613,10.61161574275228
copy_io_nl_result,21.046648782742093,18.42187404895016,15.036998590165714
word_count_test_result,14.869329795230499,13.904111658540739,10.18770184567642
c_remove_comments_result,13.157119843020903,11.864459436084134,11.888738644121318
celsius_fahrenheit_result,25.583956692499022,30.39535565527085,27.08885808888317
lower_result,21.744081645542636,26.998576028609317,8.279915325114185
loop_result,16.956974093239797,15.549587043773744,12.137475822936212
squeeze_result,15.783338507966416,16.59167659640595,18.620347742031626
