File Name,Average Precision,Average Sequence Matcher Similarity Precision,Average Cosine Similarity Precision
09_While_result,23.9818958490086,26.1835981251491,45.9220224988222
17_Circle_result,24.6762029791031,28.3073738959089,21.0825531747068
20_Subroutine_result,32.560618992646,30.519702170174,19.3039182249258
19_Fractal_result,26.0094062927174,23.9756954916933,12.0815740366763
05_If_result,46.6791346407587,43.0958338879019,46.40273085695
04_Temperature_result,31.6348103318463,36.1650248879294,36.3702086676676
02_FontYellowColor_result,20.3696482801875,25.9675917907841,14.3304265855451
10_GraphicWindow_result,7.33333333333333,14.3754940711462,0
18_Random_result,32.113377472201,30.8690088563519,20.7734475628245
13_LineColor_result,24.0608171757707,27.3603141806248,20.535654231926
14_LineThickness_result,23.9028256114943,27.4145015532228,23.0553769697262
06_Goto_result,35.4231343945842,34.0426951193069,40.5180462269499
15_Rectangle_result,31.3761392762467,30.1257792975731,20.8309511294965
25_Events_result,30.8850316396459,31.7700807045222,35.7335888080366
11_GraphicWindowConfig_result,30.3177772016247,36.016890602826,23.0496379730242
12_DrawLine_result,25.720758764237,30.6644234766316,36.1754179337166
08_ForStep_result,30.1641876641877,30.8270333248657,25.9344016584748
07_For_result,22.9746789158554,27.6058036363241,19.6041740030771
16_Ellipse_result,23.8675254411022,27.6121654742782,16.7072901703529
01_HelloWorld_result,19.949494949495,34.2633704070047,22.8962241308869
,,,
Average Precision Mean: 27.200039960302284,,,
Average Sequence Matcher Similarity Precision Mean: 29.858119047710943,,,
Average Cosine Similarity Precision Mean: 25.065382242189287,,,
